Unnamed: 0,_id,date,bug,__,asm,cf,nif,var,ifc,nel,lc,lcv,mc,fmc,md,sqa,smc,cmc,sw,nt,ntc,ns,nd,nf,entrophy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
116,I7562b122f097204fc0bbfaaa90d8c318454e6b36,1534987982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,288,202.37188966984982,0
117,I011bb3882ff0c35b238aa3eccad7889041210277,1535032573,0,0,348,56,225,2257,317,42,54,52,2087,2050,131,78,147,343,4,26,14,2,2,2,0.8631205685666309,20,8,2293,0,26,0.0,102,14,2.0,0
118,Ia987660ec0968ad4081dbd5a60e80660539497e3,1535032573,0,0,688,70,287,4024,381,42,70,82,5266,5025,314,171,374,721,4,103,36,2,3,3,1.2781076015531707,42,0,4346,0,26,0.0,141,15,3.0,0
119,Ie0c8c1d4bd9e7e733a5ce3963adbe6189f5aba98,1535623676,1,1,3546,116,2001,13676,2552,226,206,458,9218,8902,1832,623,473,3224,58,24,8,2,3,4,1.2431671844494845,172,12,19313,1,40,0.0,756,1080,381.8907793998188,0
120,I7a00aecc6eafe70d24d00dcec691198a11aefd97,1536018004,1,1,1084,220,674,4236,876,46,16,38,1768,1615,482,198,135,876,20,32,30,1,3,4,1.6135197342325187,14,5,4856,1,24,0.0,277,26,9.0,0
121,I1efc6cb6d8ffd9ccac8693baa5bff73cbf1acd75,1536131873,0,0,386,108,100,1277,122,12,8,12,648,584,123,85,52,317,2,18,40,1,3,7,2.674809053289559,100,31,9268,1,37,7.837744708994709,497,1735,773.7204832340809,0
122,Ib39709fdc19a19da26040aa80a9310fe534f7727,1536193996,0,0,182,0,82,630,104,42,0,0,314,314,32,32,0,129,4,0,0,1,1,1,0.0,2,2,659,0,7,470.3119444444445,9,119,39.324753893644406,0
123,If5a8ee54ec74e2cb6683ddf9fd3a53908d600cd5,1536537436,1,1,1646,900,317,8526,394,17,57,143,4553,4465,369,329,287,594,2,41,37,2,7,13,3.0419335568303927,406,261,5848,1,33,1.802457264957265,278,1729,759.9982273210072,0
124,I7b6f050767d8de214c81d4c270e02a50c590a569,1536793495,0,0,367,12,102,1353,126,28,0,0,869,813,73,76,38,205,2,0,0,1,1,1,0.0,59,57,851,0,6,0.0,15,1912,688.1569100318258,0
125,I7fd5c8db8858c2353484b880ccce67f525942f5d,1536798998,0,0,15,74,1,138,1,0,0,0,36,36,12,1,9,25,0,1,1,1,4,5,1.5065277138610649,473,6,528,0,2,0.0,15,352,111.77743599663788,0
126,I3a17d5abe29d4f062ae465880f6535a3bcfb5ca7,1537164156,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,173,9.406321390351117,0
127,I6c906307775747a02b35b65179ade6c8844c9d12,1537417279,0,0,1872,276,1502,9502,1896,168,654,600,4000,3952,270,366,228,1808,54,60,62,1,1,1,0.0,1,1,5616,0,31,0.0,203,921,348.4314649714677,0
128,Iec9ee3c6c9d68528155e82903577b3f157e036b7,1537795137,0,0,396,98,77,1281,87,7,0,0,705,701,232,92,20,205,19,8,12,1,11,16,2.9209490515133703,495,710,2439,0,10,170.39257161458337,132,1359,206.84862352514884,0
129,I6fc0e068d8be0cc4a3207493c9356850789f83cf,1538107529,1,1,59,0,55,274,57,11,28,12,221,221,13,11,8,111,0,0,0,1,1,1,0.0,25,3,271,1,3,37.818333333333335,6,198,2.5612785878678688,0
130,Ia45fd267d1ccd0fc84b0ae2f78be976a682a4acc,1538112475,0,0,65,0,60,305,66,12,30,11,227,227,14,12,7,116,0,0,0,1,1,1,0.0,30,32,293,1,3,0.0,7,198,4.550722941825431,0
131,I763506087720a173165d3a1a06c51a5d12a82738,1538117543,0,0,66,6,22,158,22,2,0,0,116,98,36,16,10,36,0,0,0,2,3,5,1.3185562861240352,193,37,509,0,3,148.93921527777778,17,764,316.3828156576953,0
132,I9fad3ed9276b624d8f668356ffd99a067dc67ef7,1538560790,0,0,949,137,334,4855,407,28,54,34,3867,3803,374,232,256,584,6,79,49,2,3,4,1.9381910452028632,262,19,4219,0,26,1.3779079861111112,190,46,6.2015078307094855,0
133,I26303a98d9016b0315a01d6cd5f0fda9ffc82fa4,1538596334,0,0,781,166,834,3487,1066,8,146,196,2146,1740,471,136,69,945,0,106,104,2,6,8,2.1557095249017117,103,3,4234,1,3,230.11824797453704,14,104,40.89981938183962,0
134,I540690329146e9a9bc1755863da44cce7a920aab,1538704157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,28,1,3,2.7405787037037035,8,240,110.19089550973541,0
135,I9e0024c9dfe6327df41ec2129e9b125564a0fd48,1538710846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,18,0.0,0
136,I0160db646b952fd457621c326bb2c8f274984a34,1538872525,0,0,435,256,58,1317,74,4,2,8,1075,1017,144,40,74,208,0,12,16,1,2,3,1.3787834934861756,6,1,1489,0,26,11.678780864197533,115,494,234.1614893965207,0
137,I810f44bbe0cffd518a1cedf27b2a025cee0fb25b,1538896721,0,0,4,9,2,61,2,0,0,0,77,77,33,1,32,64,0,0,0,2,5,18,2.1857665245747806,2724,0,327,0,6,127.38308662280701,44,42,19.05565506574229,0
138,I15699d149bd60527999f0abde9a16d89b8c737df,1538981587,0,0,213,37,118,949,152,18,6,20,587,572,80,41,36,236,0,19,17,1,2,2,0.4305518670104394,1,33,1011,1,31,20.592332175925925,105,14115,412.08984739212417,0
139,I8274affff8152dba35233a06cd8cdaef39cf00bb,1539017735,1,1,62,14,57,283,71,3,6,12,241,142,129,9,4,183,0,2,2,1,3,3,1.1412418450836317,48,13,774,1,9,0.0,73,22,7.396231217425001,0
140,I5dc5e9ed063124a910805bc5d9e66049dc68336a,1539135660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,11,1,61,1,2,0.4090046296296296,4,1186,520.0662699266813,0
141,I203c977fe1f2d09a96bd000755362f203455319f,1539250559,1,1,495,17,173,1446,201,25,9,31,1610,1495,316,80,71,542,0,4,4,1,6,10,2.1240905294830577,1057,6,4660,1,18,3.6304189814814816,253,169,57.61227735181297,0
142,Id1867d5703c7616cf9321d6742c70441593dee81,1539652838,0,0,38,50,83,407,87,2,0,0,219,217,16,8,4,83,0,0,0,11,35,12,4.907815895364332,162,116,3214,1,13,343.09553626543214,187,52,36.0,0
143,I215d36612ecdcbea8422994ce2085b03aa84694c,1539754997,0,0,838,229,458,3564,526,76,30,74,2213,1925,1047,158,164,1207,4,30,30,1,14,40,4.956232156965778,372,111,9518,1,11,239.34753048780487,144,1998,1856.4656603243384,0
144,I2e10b1f779a3100cecc67dc31a1066454150662d,1540196111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,270,0,1,1149.0018055555556,2,151,1.1233808034155404,0
145,I63aa467bf875738af919a748bb33a8e22bd9cf49,1540329216,0,0,48,0,26,200,37,1,0,0,117,101,31,10,11,80,0,1,0,1,1,1,0.0,82,9,203,1,2,56.523391203703696,9,464,113.80830226789105,0
146,Ib3f943156ce01e564545105a73ff8d900ccf74a1,1540362976,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,2,2,0.7219280948873623,10,5,106,1,12,28.458211805555557,30,13829,627.8810738491618,0
147,I7fb09b974c9feedc20b0c61ae49204a63d20c447,1540418467,0,0,10,0,2,108,2,0,0,0,124,124,2,4,2,8,0,2,2,1,1,1,0.0,2,2,140,1,0,0.0,1,13485,1368.711647839486,0
148,I71d49900fb4457e0bea56076c1f7f705c2191ca2,1540430905,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0.15878166083863973,209,45,314,1,4,181.958125,25,522,437.41490175002406,0
149,Ib80f4f541f36de5d561361238556c32456b64b6f,1540471886,1,1,1526,819,534,6647,671,37,124,319,3505,3484,295,342,180,800,8,12,10,2,3,8,1.7286883412007952,436,6,4837,1,28,14.313352141203707,675,653,63.667444310664436,0
150,I8f0d90cd9637ea29dc1840f9b2bb9eff6d605f60,1540532989,0,0,33,12,17,161,23,3,0,0,118,115,45,6,2,46,0,0,0,1,1,1,0.0,27,5,268,0,4,0.0,8,137,68.22139818184851,0
151,I24f031c17a4052fd9cbc738f76c1c4a09b4af321,1540764709,0,0,64,5,39,218,45,0,4,10,139,138,28,9,2,65,2,4,4,1,1,2,0.4941829348497887,33,4,306,1,12,62.361631944444454,50,681,362.5626014664488,0
152,If17e2f091b5e3b6de3a5e72ecf535da43306cca9,1540790799,1,1,76,12,28,328,32,0,2,4,348,328,60,11,27,73,0,2,2,2,2,3,1.3463733725692153,117,5,390,1,12,20.70820601851852,32,759,28.417434728403066,0
153,I2043c9072c066c829a200b44c523b959eff7572b,1540803189,0,0,285,59,170,1233,198,11,10,20,828,738,134,51,82,326,0,10,10,1,1,1,0.0,19,2,941,1,16,0.0,58,703,97.7152249272285,0
154,I2142780f1c45801be4b2fc7f51c980fd76008c54,1541043824,0,0,112,52,78,473,114,6,2,6,114,102,75,22,0,102,0,0,0,1,1,1,0.0,6,0,1045,1,10,0.0,32,13869,569.1264112859612,0
155,Iee33fcf01b87c1db83cf3320e0799d18e31a677c,1541140067,1,1,29,19,11,211,11,0,0,0,135,133,42,5,11,39,0,0,0,2,8,18,3.463124091830837,1525,0,489,1,13,10.643130787037038,54,84,28.5503352677068,0
156,Ib92289b930ad194bcf78aa28dfa893ae650e9417,1541159456,1,1,189,81,120,681,124,5,6,28,408,340,125,35,30,184,0,12,10,1,2,3,1.0626667927819922,182,50,1213,1,23,0.0,145,16,3.0,0
157,Iea433390d77587a19f3ce8fc91ead4c794af59a2,1541237712,0,0,680,256,238,2530,269,21,29,68,1568,1401,268,144,93,639,0,39,55,1,6,16,3.2046446509726767,452,190,5413,0,12,690.4859780092592,142,1100,69.45220827072387,0
158,I973c9004a58c0fb364e3ca46aea1e380636eefe6,1541347623,0,0,2016,369,576,9001,649,26,44,98,7463,7190,783,434,376,1250,51,48,32,3,23,38,3.4440683226129254,369,1094,9414,0,6,157.6461744929453,292,1178,536.8564793184289,0
159,I3e2f68b47f4906fbdf4985389fd4a6763ebfd4fe,1541404002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,55,58,576,0,7,0.0,33,138,49.38957666431696,0
160,I8fc309e91101b8b0a6b420f961f5011b55ede618,1541479595,1,1,943,197,464,3575,520,54,49,28,2024,1822,647,194,120,903,8,27,27,1,14,38,4.41357823076135,2635,134,5279,1,17,35.365847265089165,202,349,152.0697200710093,0
161,Ie2e1854e0d72648ce57cb56a69a7eb85cb0e8381,1541482414,0,0,38,6,4,109,4,0,0,0,71,71,4,12,0,20,0,4,4,1,1,1,0.0,2,2,107,1,2,34.919074074074075,3,353,19.691796199292103,0
162,I85d7f8292fbb9e469aeedadf33614662863e855e,1541505107,0,0,672,116,234,3814,312,36,20,18,3678,3534,326,118,282,760,2,36,36,4,7,12,2.264851669813692,151,32,4440,0,15,140.14553062678058,221,5781,1544.5857620295044,0
163,I9e8c41e83998d27b7443dfb863d79127ea7031e3,1541555394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,1.0,4,4,4645,1,1,43.23458333333333,9,242,108.23519640245972,0
164,I1dd0f1ede7cd7ea60d28607916d0165269a9f628,1541666409,0,0,198,40,220,1566,312,42,54,52,886,874,76,44,52,314,4,22,12,1,1,1,0.0,3,3,1625,0,20,18.90747685185185,71,411,1.2955958120035849,0
165,I4b8ba094892be9123b09b662b51a0f49c7dbe434,1541744682,0,0,11,8,0,43,0,0,0,0,18,17,9,2,5,6,0,1,0,1,2,2,0.13503620280212764,53,0,47,0,6,0.0,11,13829,590.6333865826159,0
166,I7481cc0d98997ef8c74d81e97eebd586d25dba93,1541747774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3,3,660,0,6,35.714108796296294,24,14,1.0,0
167,I0c0be22f453a54798ca58cd20b0a11e5ab3c7047,1541894323,0,0,242,42,151,1105,163,14,14,54,781,674,122,38,74,291,0,10,12,1,3,3,1.4355205042826666,7,2,1025,1,19,29.354232253086423,70,465,86.4184571818271,0
168,I6bc460d9bf5ee854137d730deeb3da28d7ecb60e,1541973288,0,0,652,186,370,3267,454,56,24,38,2149,1832,453,128,132,909,0,48,14,1,2,3,1.009739850529051,132,65,4033,0,14,7.593962191358025,162,468,81.46189496649274,0
169,I563db7cd75b50e7708fdc5f54b3f8a34a9a13f5b,1542133207,1,1,21,43,148,367,156,0,0,0,212,192,150,4,2,160,0,2,2,1,10,8,2.780558105827434,77,23,1318,1,14,63.390239494301994,91,717,37.86682409496111,0
170,I14ea3667721af7d8ff627a8aa4ce0224626206e8,1542196398,1,1,330,70,150,1436,174,2,36,66,978,812,198,60,86,308,4,12,4,1,3,3,1.584962500721156,3,3,1613,1,14,46.02786265432099,57,655,40.09132465671296,0
171,I0811d7d0ae7e449adf85d031d3eaa2ef143ed5c6,1542265874,1,1,385,71,209,1783,268,14,59,163,1033,952,203,66,74,374,2,10,10,3,4,10,2.0830619630008345,26,2447,3910,1,21,217.4719537037037,159,13837,557.1179081601548,0
172,Ibb23a9253c628538760b3dc599598523117c4c05,1542320542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,162,0,12,0.0,40,116,57.319021518923066,0
173,Iee903816b925ed407e90993e2e376f2d4638f446,1542332816,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0.0,0,58,30.040440207103103,0
174,I6fbd7f7388c4e45d831ed7075d9d40c50fa81d91,1542353693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,11,0,530,1,9,353.43609953703697,44,1656,100.1909856383668,0
175,I037618ba1fcc1c3b0ad0e4433100ef5c7c6d4ac8,1542373679,1,1,1143,342,181,4664,207,24,110,396,2864,2647,361,243,235,513,0,30,2,3,9,15,2.8988920133775062,1264,47,3161,1,17,244.75004084967318,252,637,88.29930991020281,0
176,I252cf112bdb1439fa35e2fe715f3a22bc7e70f6f,1542466977,1,1,5578,323,2170,21541,2617,328,556,1559,13033,12246,1820,1190,934,4454,102,388,240,2,3,14,2.94047953843803,415,88,18923,1,37,33.764441137566145,1016,1321,294.55575315933083,0
177,Ifdf5ac5986aa0e1919f2cde89972537d6d1c2337,1542510988,0,0,11,3846,5,3878,7,1,0,0,36,34,4,2,1,12,0,1,1,1,3,5,1.1539740236637797,166,1,15743,0,73,0.0,1556,464,75.33731378451395,0
178,I1c3565fb54942a330fff82092d70d8c0114e3b97,1542524644,1,1,3486,266,1969,14154,2369,76,298,604,6093,5209,978,728,380,2304,58,24,10,1,1,2,0.927526588431676,35,0,11897,1,27,0.0,286,624,49.02177789582613,0
179,I5b412c36e88ce57e760c6fc65457c13c12a5534c,1542590666,1,1,19,3,1,39,2,0,0,0,35,29,9,4,4,14,0,0,0,1,2,2,0.2469751137548001,8,187,259,1,5,46.21628472222223,18,14239,215.49277636756523,0
180,I4b80a2dfd951c55e8739ff85e55bfec7a7f90754,1542591021,0,0,58,10,28,298,38,2,2,6,254,242,24,17,12,91,0,8,10,2,2,2,0.08146202691505999,73,26,281,1,7,752.1953472222223,20,1554,406.4614148729043,0
181,Iba85a159faf42ae636c4daa12943e5c006559e2c,1542617077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1.0,8,0,1280,1,2,1172.7603472222222,6,1989,104.09006266285748,0
182,Icfeeea95e1a5bac3fa4438849d4ac2306d7d5562,1542620035,0,0,521,1793,257,3984,336,24,38,21,1462,1421,263,97,66,505,10,78,60,2,12,17,2.9037664845831714,1781,2,4214,0,69,18.51819765946502,739,36,18.002606004384067,0
183,I788a317d14dbe883bd920d769333566e576365a7,1542638801,0,0,2330,60,262,6606,320,36,36,118,5806,5456,477,442,620,966,0,319,0,2,2,2,0.9438767571287909,74,9,8534,1,8,0.0,151,18,2.0,0
184,I5eb43f5be925b7df99df8ca9dc7828931ad102e8,1542699907,0,0,182,22,91,783,106,4,13,42,497,456,54,40,43,184,0,5,4,1,1,2,0.8899025864014881,136,17,585,1,11,1.7206423611111108,41,62,19.3855116562804,0
185,I475d9afdbacc036d11e20f7e0a91048e859a87c6,1542709962,0,0,1257,827,463,5331,583,45,86,186,2541,2541,137,296,118,559,8,6,6,1,1,4,0.3056906891112611,75,0,3950,1,27,0.0,586,777,190.24630029035214,0
186,I0ff0e6b51d5bf26c2d6a90738d3173332df713c1,1542761729,0,0,139,20,114,493,150,5,0,0,307,230,64,24,14,114,0,0,0,1,1,1,0.0,14,13,679,1,18,0.0,45,37,1.0847047126453455,0
187,Ie4f8b772c8125886e3c3a6c1c00f001ddd28ea61,1542766076,0,0,54,8,16,204,16,0,0,0,132,128,88,8,8,36,0,6,6,1,1,1,0.0,49,0,357,0,2,1375.8641087962965,20,5802,2000.1258645605994,0
188,I6977dd0b94c9c43aa8160fd71a3df4dbd9b3f097,1542767661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,18,0,2,0.6092592592592593,3,5801,1999.0803015090933,0
189,Ica74542eb8db6833de3b796bfad8c07c2ae9b002,1542865148,1,1,599,66,244,3002,310,18,57,14,1990,1904,402,114,97,759,0,99,119,1,3,3,1.0439460413594084,138,45,2833,1,11,20.87359567901235,81,1570,384.3161254824157,0
190,Icf38520d1c220590612dd32f4481eb703827e747,1542866065,0,0,396,49,177,2090,232,12,73,33,1308,1262,143,80,69,442,0,36,20,3,7,8,1.9392011027091427,270,92,1599,1,8,121.48159850823046,52,1569,383.10348770911634,0
191,I476d11324b7af6b062233cb6f2af75becafe64f4,1542874699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,2.145153039217514,1533,1477,1756,1,10,162.67693602693603,72,27,11.0,0
192,Id8029b4fb599268da0835eb38cafe8275363f821,1542935368,1,1,130,9,37,361,39,8,0,0,241,231,25,27,18,87,0,9,8,1,2,2,0.192531054818194,90,45,669,1,20,43.23563657407407,88,22,2.0766616975207755,0
193,I10bc166cc7ee77bc1b47a3b2bb96027ceb0160f3,1542950336,0,0,4,0,2,62,2,0,0,0,68,68,6,0,2,6,0,0,0,1,1,1,0.0,1,1,82,1,10,91.88462962962966,22,1365,2.36294106610412,0
194,Ic80814c9a2cf99dc02cc18ac51225c763d6ae6b8,1543032017,0,0,27,4,14,93,16,0,4,10,20,16,8,5,0,12,0,3,0,1,1,1,0.0,19,13,79,1,9,81.84935185185185,10,627,44.79937545238768,0
195,I4fd34b20fc66cb8f93aa4c1a3e1de06ec8264a8a,1543032199,1,1,35,20,11,244,11,0,0,0,152,150,65,6,7,52,0,0,0,2,2,6,2.403453276210582,69,107,652,1,0,0.0,17,93,19.35223172438539,0
196,I877700815d6286d15619dc4b4e2fa6ab0041ba96,1543042060,0,0,641,169,411,2806,468,14,40,78,1478,1313,274,122,88,539,0,34,36,2,5,7,1.7216235912664362,126,98,3997,0,33,25.121087962962967,127,200,164.08150733365386,0
197,I3e4ef6b3672dc44ec401a9e139ba3081170a23c1,1543205103,1,1,747,26,275,2336,367,30,57,228,738,693,80,143,47,196,4,34,0,1,1,1,0.0,48,11,1725,1,9,0.0,34,473,57.914091020773135,0
198,I7c86426a3d4dee204c9ee83e2e9ec3441f0cefc5,1543233444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,865,347.20076361331087,0
199,Ie23460f5f82711f09f58c5e9f2e4f551c09d0218,1543280367,0,0,87,25,27,427,27,2,0,0,354,347,18,12,39,51,0,2,4,1,2,3,1.2546763712652154,150,137,461,1,3,728.4340586419753,16,134,3.233944993672793,0
200,Ica1049ed2171706b0f57293c8f646494f03143da,1543394311,0,0,228,66,48,919,58,0,2,6,833,689,193,45,62,192,0,4,6,3,13,15,3.803951215797062,42,96,2265,1,9,855.4210633680556,183,150,47.17997671499971,0
201,I10a8b7adf5c9a8ee1436a5e054bfca9e9a20123d,1543410882,0,0,18,10,5,54,5,1,0,0,43,41,38,4,2,28,0,0,0,1,2,5,1.5096376882395433,627,0,28,0,2,0.0,11,1185,504.1329605323346,0
202,Ica863deeaa84a5dd3649f08f6150991a38371b5c,1543426270,0,0,847,195,410,3405,468,49,4,14,2258,2173,631,168,94,941,0,58,54,3,8,30,4.154795037136475,1962,89,2922,0,16,364.7955347222222,154,63,49.0,0
203,I1ddd2517325bcea5a8adb9807ca07108af8e349e,1543427605,0,0,6735,42,1098,32153,1375,156,118,288,21456,21450,549,2012,1882,922,8,50,8,2,2,2,0.3372900666170139,47,1,14938,1,24,0.0,329,149,5.033623587472305,0
204,I90c99b4fde04e37e14770c1c1f509c0efca8b512,1543456465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,1,124,1,3,57.74414351851853,11,267,156.0409027997082,0
205,I977a47cb12d059221bc8905573b47aae69839c1c,1543473344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,18,1.949970762576665,21203,0,0,0,0,0.0,18,33,18.00190085489996,0
206,Iae497bcf08d5b570c099e46de213f1206eb6ce51,1543504723,0,0,173,60,64,590,65,5,6,2,376,361,61,40,27,161,0,30,30,2,5,8,2.257794776885357,341,169,820,0,4,8.727741608796297,39,96,31.136851468121556,0
207,I6f6fd517cadc1bb9564badb776d61ae69e85ca29,1543509820,0,0,109,10,34,361,43,2,10,25,201,192,38,12,3,87,0,8,3,2,10,8,2.5925260260774343,414,12,716,1,8,1.249920762108262,36,34,13.0084767604389,0
208,Idd896084b1d51262f58734bd87520caf74d0572b,1543550915,0,0,71,12,27,282,42,9,0,0,163,146,28,20,4,53,0,7,12,1,1,2,0.9892908846152851,176,13,282,1,2,0.0,11,240,9.935497427594932,0
209,I3adce2091044a44611e0eadcad165fe455aa86be,1543560658,0,0,10,6,2,562,2,0,0,0,546,544,21,1,15,16,0,2,2,1,3,5,1.702940545269942,222,0,478,1,15,0.0,102,278,13.375328518896005,0
210,I7152a951d3b048a760de94d84a7d711a7a4b7929,1543798530,1,1,294,40,180,1260,208,6,34,100,680,638,116,50,42,294,0,52,52,1,3,3,0.9219280948873624,12,8,1061,1,15,94.56724151234569,85,884,114.69001753307484,0
211,I4dbfb3a0864115f8f698845f43190423ee3cefcf,1543800817,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0.5247464909034132,1061,0,0,1,0,0.0,4,240,11.717171393356937,0
212,I02194fc566dd5baa963424b1bac78607964436a3,1543822963,0,0,14,15,21,103,27,0,0,0,70,70,4,0,2,21,0,5,3,1,2,2,0.5354737201740675,131,0,123,0,9,175.15787615740743,15,24,2.0,0
213,Iea5da1e885c039e06bc8d679d46b124cbe504c8e,1543822963,0,0,376,1636,122,3470,155,14,49,57,1762,1718,180,61,136,256,2,59,19,2,7,9,2.7347985089879465,739,1,3546,0,59,69.48095293209876,514,147,18.710395588084666,0
214,I35ee3d4b06d9d479475ab2e51b29bed49661bbdc,1543835623,0,0,379,1648,156,3498,192,10,47,27,1827,1801,155,59,117,258,2,68,22,6,17,23,3.431126879661168,955,47,6814,0,71,62.97936549272486,848,51,28.872198667474255,0
215,Id6cdfab0483b55ec08a828f3dcdfe1c3bd0b02d4,1543889370,0,0,838,169,278,3256,320,42,26,80,2414,2119,401,178,248,712,7,44,44,1,5,11,2.6816687821227987,2449,2688,3631,0,10,1493.5933343855218,69,37,11.041431448011462,0
216,I4c566e1e273bcd59315275c178379b34f0bf93d3,1543934045,0,0,2021,90,878,8896,1017,179,134,264,4547,4277,437,425,232,1806,16,145,132,2,2,2,0.9910760598382222,50,13,4622,1,21,91.82726851851852,121,2187,114.5937436987284,0
217,Ib7b4b2f413670f14ce20a9f12032c580973f0ebd,1543969977,0,0,734,144,520,3586,612,22,70,174,1878,1796,322,124,70,718,6,66,66,1,3,9,2.7448425317532443,18,18,2858,1,20,331.21466949588483,196,14255,167.31421494222752,0
218,I3724c2b3123d8ca681eb57af63ed1f0b0b4aba89,1543970039,0,0,62,30,32,364,48,2,4,12,210,204,46,16,6,76,0,6,6,1,1,1,0.0,0,4,402,0,11,0.0,26,14256,159.39898300100091,0
219,Id1e32d7388ef8197acd4421831fbf6602227d370,1543973060,1,1,36,22,40,210,42,2,0,0,90,86,34,2,8,49,0,2,2,1,2,2,0.9967916319816366,15,0,296,1,7,104.51769675925928,23,14254,172.94337984007294,0
220,Ibf03b5f71b6e2754d876a34df7d373f6bc4941dc,1544015708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,51,0.17863112206631312,0
221,I2552951deb064bd1c87f554f357e9751f61ff5b2,1544018159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2.801002779861117,48,6,772,0,5,0.0,126,144,9.320138889397748,0
222,I7ab708e09c43ad9e515833f391219952ca90f5d3,1544019578,1,1,57,23,40,246,61,3,0,0,155,139,32,17,8,53,0,8,8,1,2,3,1.4526437683541469,88,24,408,1,13,32.77161265432099,32,589,143.7671121693443,0
223,Idf4e1775d858e62e6e9c541c1bd11691efcae6eb,1544019911,0,0,721,129,176,3725,230,32,58,108,2662,2598,261,136,210,366,0,8,0,3,4,4,1.8631305492361143,123,26,4268,1,14,42.05638310185185,90,24,10.0,0
224,I865a461c5cd827f5fccc07e6fb25cab839e333a6,1544057821,1,1,329,30,28,2035,36,2,3,1,2269,1999,94,84,152,440,2,172,134,1,1,1,0.0,29,16,1610,1,11,12.706226851851852,41,160,27.43652071527157,0
225,Id19d7c41d5cf158d1766ada5abd4a623c22af02d,1544066046,1,1,9,0,0,27,0,0,0,0,41,39,1,3,3,5,0,2,0,2,6,5,2.3434768221966853,184,0,494,0,6,0.0,18,1685,71.05895419346328,0
226,I52cd77f105d845665ef556c07e6bed02addbaf6c,1544066631,0,0,162,76,60,790,72,4,0,0,628,569,161,32,23,191,0,6,6,2,4,4,1.4564829791814853,25,15,1129,0,12,574.4558883101853,64,1579,378.4308634265872,0
227,I82f2b693529a124f08889aa31c88fa75263004eb,1544072954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,20,6,480,1,6,0.0,12,1685,70.52307072550363,0
228,Ife089514fc241222d256e01aa5315647a45b22cc,1544081589,0,0,46,14,32,252,42,3,8,8,69,63,58,10,0,55,0,0,0,1,1,1,0.0,3,1,419,1,8,99.95592592592592,29,211,34.69197524623786,0
229,I34ac91c80c0a00c79a384d16ce1e727c550d54e9,1544082136,0,0,102,1630,45,2175,52,4,0,0,385,375,67,15,27,52,0,2,2,2,5,5,1.4151210643699044,110,29,2609,0,55,210.61804166666667,455,1236,64.44421582135568,0
230,Ida6fda8369b8c42b23d08dbceb91b5d89366d0a1,1544142331,0,0,4358,78,274,23430,302,62,26,26,21286,20552,1534,488,2742,1246,2,8,8,1,2,5,1.6487225970568018,27,36,14421,0,24,85.76094444444443,257,14246,188.3626027490567,0
231,I86253dcc10aada91f49224b2425dd1b5915a42a8,1544155441,1,1,1290,14,20,7720,20,10,6,0,5575,5550,205,175,826,88,0,8,8,1,1,1,0.0,71,0,3502,1,16,0.0,99,14200,215.20547757060936,0
