,_id,date,bug,__,asm,cf,nif,var,ifc,nel,lc,lcv,mc,fmc,md,sqa,smc,cmc,sw,nt,ntc
185,I475d9afdbacc036d11e20f7e0a91048e859a87c6,1542709962,0,0,19,1,5,69,9,1,0,0,45,45,1,6,2,5,0,0,0
186,I0ff0e6b51d5bf26c2d6a90738d3173332df713c1,1542761729,0,0,1,0,0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0
187,Ie4f8b772c8125886e3c3a6c1c00f001ddd28ea61,1542766076,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
188,I6977dd0b94c9c43aa8160fd71a3df4dbd9b3f097,1542767661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Ica74542eb8db6833de3b796bfad8c07c2ae9b002,1542865148,1,1,13,0,6,84,10,0,1,0,84,84,2,4,3,17,0,1,1
190,Icf38520d1c220590612dd32f4481eb703827e747,1542866065,0,0,20,1,5,92,4,0,3,5,86,86,5,4,9,16,0,2,0
191,I476d11324b7af6b062233cb6f2af75becafe64f4,1542874699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Id8029b4fb599268da0835eb38cafe8275363f821,1542935368,1,1,12,1,1,29,1,0,0,0,17,17,3,1,-2,9,0,1,0
193,I10bc166cc7ee77bc1b47a3b2bb96027ceb0160f3,1542950336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Ic80814c9a2cf99dc02cc18ac51225c763d6ae6b8,1543032017,0,0,3,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0
195,I4fd34b20fc66cb8f93aa4c1a3e1de06ec8264a8a,1543032199,1,1,-11,-14,-11,-82,-11,0,0,0,4,6,-3,0,-1,-2,0,0,0
196,I877700815d6286d15619dc4b4e2fa6ab0041ba96,1543042060,0,0,11,1,1,16,4,2,0,0,-4,-3,-4,0,0,-1,0,0,0
197,I3e4ef6b3672dc44ec401a9e139ba3081170a23c1,1543205103,1,1,13,0,3,40,3,2,1,4,22,23,0,3,3,6,0,0,0
198,I7c86426a3d4dee204c9ee83e2e9ec3441f0cefc5,1543233444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Ie23460f5f82711f09f58c5e9f2e4f551c09d0218,1543280367,0,0,-1,-7,-1,-41,-1,0,0,0,-26,-25,2,2,-7,3,0,0,0
200,Ica1049ed2171706b0f57293c8f646494f03143da,1543394311,0,0,-8,-4,0,-31,0,0,0,0,-5,-5,-3,-1,0,6,0,0,0
201,I10a8b7adf5c9a8ee1436a5e054bfca9e9a20123d,1543410882,0,0,18,10,5,54,5,1,0,0,43,41,38,4,2,28,0,0,0
202,Ica863deeaa84a5dd3649f08f6150991a38371b5c,1543426270,0,0,169,87,36,775,40,5,2,8,376,359,205,16,22,91,0,2,2
203,I1ddd2517325bcea5a8adb9807ca07108af8e349e,1543427605,0,0,13,0,0,59,1,0,0,0,40,40,1,4,4,0,0,0,0
204,I90c99b4fde04e37e14770c1c1f509c0efca8b512,1543456465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,I977a47cb12d059221bc8905573b47aae69839c1c,1543473344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Iae497bcf08d5b570c099e46de213f1206eb6ce51,1543504723,0,0,17,8,2,80,3,1,0,0,46,47,27,2,5,17,0,-2,-2
207,I6f6fd517cadc1bb9564badb776d61ae69e85ca29,1543509820,0,0,25,6,18,101,27,0,8,19,75,66,16,4,1,41,0,4,1
208,Idd896084b1d51262f58734bd87520caf74d0572b,1543550915,0,0,19,0,9,74,16,3,0,0,55,54,6,2,-2,19,0,3,6
209,I3adce2091044a44611e0eadcad165fe455aa86be,1543560658,0,0,4,6,0,18,0,0,0,0,18,18,5,1,1,4,0,0,0
210,I7152a951d3b048a760de94d84a7d711a7a4b7929,1543798530,1,1,0,0,2,8,4,0,0,0,8,8,0,0,0,2,0,0,0
211,I4dbfb3a0864115f8f698845f43190423ee3cefcf,1543800817,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,I02194fc566dd5baa963424b1bac78607964436a3,1543822963,0,0,2,3,5,19,7,0,0,0,12,12,2,0,0,11,0,1,1
213,Iea5da1e885c039e06bc8d679d46b124cbe504c8e,1543822963,0,0,38,10,10,164,11,2,1,3,148,144,26,9,14,38,0,3,1
214,I35ee3d4b06d9d479475ab2e51b29bed49661bbdc,1543835623,0,0,37,20,20,164,22,0,3,3,123,121,23,9,1,60,0,6,4
215,Id6cdfab0483b55ec08a828f3dcdfe1c3bd0b02d4,1543889370,0,0,0,-1,0,72,0,-4,0,0,50,43,-19,-2,2,0,-1,0,0
216,I4c566e1e273bcd59315275c178379b34f0bf93d3,1543934045,0,0,15,0,2,40,1,1,0,0,19,19,1,3,0,8,0,1,0
217,Ib7b4b2f413670f14ce20a9f12032c580973f0ebd,1543969977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,I3724c2b3123d8ca681eb57af63ed1f0b0b4aba89,1543970039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Id1e32d7388ef8197acd4421831fbf6602227d370,1543973060,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0
220,Ibf03b5f71b6e2754d876a34df7d373f6bc4941dc,1544015708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,I2552951deb064bd1c87f554f357e9751f61ff5b2,1544018159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,I7ab708e09c43ad9e515833f391219952ca90f5d3,1544019578,1,1,11,1,6,36,7,1,0,0,21,19,2,3,2,3,0,0,0
223,Idf4e1775d858e62e6e9c541c1bd11691efcae6eb,1544019911,0,0,7,3,4,29,8,0,0,0,22,20,3,0,2,4,0,0,0
224,I865a461c5cd827f5fccc07e6fb25cab839e333a6,1544057821,1,1,3,0,2,15,2,0,3,1,9,9,0,0,0,4,0,0,0
225,Id19d7c41d5cf158d1766ada5abd4a623c22af02d,1544066046,1,1,9,0,0,27,0,0,0,0,41,39,1,3,3,5,0,2,0
226,I52cd77f105d845665ef556c07e6bed02addbaf6c,1544066631,0,0,0,0,0,2,2,0,0,0,6,5,1,0,1,1,0,0,0
227,I82f2b693529a124f08889aa31c88fa75263004eb,1544072954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,Ife089514fc241222d256e01aa5315647a45b22cc,1544081589,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0
229,I34ac91c80c0a00c79a384d16ce1e727c550d54e9,1544082136,0,0,8,2,3,37,4,2,0,0,45,45,3,1,3,10,0,0,0
230,Ida6fda8369b8c42b23d08dbceb91b5d89366d0a1,1544142331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,I86253dcc10aada91f49224b2425dd1b5915a42a8,1544155441,1,1,12,0,0,82,0,0,0,0,65,62,1,1,10,0,0,0,0
232,I50f0f26fac164335368d5c3577f8c33b620b41f6,1544160846,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0
233,I824c81a181a68648e01f298fcb758d4085553f2e,1544168486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,I1738bf77496c1c00f6d8c88e99a8838f8ddaac3e,1544172456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Id7072d4341cf1f3c5150132a20ba1bdaaa045783,1544201321,0,0,12,-2,10,30,12,2,0,0,24,23,0,-1,0,3,0,0,0
236,I3b559f77dbdcde513670484e0574998e506011b5,1544205208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
237,Idb6aefe3f64e98ef5e2b669f7bdd7634af78664b,1544417757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Ie9ae8df708c2c3eed60058e0960e2e96c605897e,1544421668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Iaad9e5d70ba7fca89126d545b88e585eb310f932,1544423915,0,0,19,3,2,66,2,1,0,0,49,49,10,4,4,15,0,2,2
240,I23b2b284b9f452b61198708a9cf313019efa17b5,1544434208,0,0,0,1,2,8,3,0,0,0,32,30,15,0,0,14,0,0,0
241,I285cf043751d9b0ba71258ee8214c0e5d1191428,1544456959,0,0,9,0,1,31,1,0,0,0,38,37,1,3,4,3,0,0,0
242,I301883c95a7fe68ae8102401b6ec6cb4e9634e06,1544493342,0,0,-50,-5,-9,-140,-9,-2,-1,-2,-111,-111,-11,-11,-12,-31,0,-8,-8
243,Ib346bfd4d4b478cbe2f875681402ab9516c30b37,1544531299,0,0,139,37,60,518,70,2,2,2,284,268,65,37,14,104,2,0,0
244,Ieb195ee8aadb39cf8b8d098b39877f52a84378ed,1544602231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,I5aab79ea5586b21df83d249680d13bc156034584,1544608102,0,0,4,0,3,11,3,0,0,0,16,16,0,1,-1,6,0,1,1
246,Ifb909c33469c4dd0dee0d66ae9dc392193d1d96c,1544608457,0,0,1,0,0,4,0,0,0,0,2,2,0,0,1,0,0,0,0
247,I2b0e973b73cdafb07e40ef738afe3afc88a34f18,1544627389,0,0,-1,1,1,-2,1,0,0,0,0,0,1,0,0,1,0,0,0
248,I26a19d5b4378ede221d184618c85c61f7ff6b2ec,1544627867,0,0,-1,0,2,0,3,0,0,0,7,7,0,0,0,1,0,0,0
249,I96544f7497f856a1be5f9b5fea9f6176be61fee7,1544661049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250,I03e33d98952dfcfe2e1bb840cf6a65cf50a738d1,1544672679,0,0,45,2,8,136,11,0,1,3,80,74,28,13,4,36,0,-1,0
251,I11212c02f844a27428b68882c1408330f2a75a7e,1544679798,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
252,I0b57502c7804906a856e2f496ebbda97e9a326f3,1544679854,1,1,0,0,1,0,1,0,0,0,6,6,2,0,1,4,0,0,0
253,Ife9c0bde5a0fca29fe530caad9e4953808182cf5,1544685980,0,0,4,1,3,13,3,0,0,0,6,5,-1,1,0,1,0,1,1
254,Ie70e7fc924cb8dfd909e9f6d43b71c053405d063,1544691288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,Iebe44401c33566b75c7aaf2b2ce338ab07cf7016,1544692534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,I94c9da43b54f81986290b24b86198d04e4400638,1544703150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Ifb64228768118b5aaf65f9e4f6c705492a93e3fe,1544745132,0,0,0,0,2,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0
258,I12abd5fc7dff4c3b04d127dc844642395188c192,1544749599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,I2c97dba4a763facc5537592e3a31965192922f18,1544775657,1,1,0,0,0,-36,0,0,0,0,0,0,0,0,0,0,0,0,0
260,I6fb03d06a2cbe51e80b194ebefcf738302529885,1544788385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,I87918ef3fa38803a237bbe23c0f3ef12f7f249c0,1544956548,0,0,7,1,1,24,1,0,0,0,17,15,3,2,1,8,0,2,2
262,I5815ffd8010746ed23e3edfa4935438b699f48f4,1544960944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,I63432fb10729a90b3c5e14f13e39bf482aef811b,1545019784,0,0,1,1,1,3,1,0,0,0,5,5,0,0,0,2,0,0,0
264,I98c70ea7ba0371397de1109a5580bdda790dc050,1545038957,1,1,13,0,5,48,6,2,0,0,33,33,1,6,3,9,0,0,0
265,Ib86169831c0b81a624959e7254fb000c8dc0ed57,1545041470,0,0,2,0,2,6,3,0,0,0,4,4,0,1,1,4,0,0,0
266,Ia77781af8b72b9321122fe1e062544d46777e497,1545058519,1,1,8,7,7,37,10,0,0,0,24,19,6,0,4,20,0,0,0
267,I0377c27a3262355c353ee78affd6d8b074e4494e,1545059464,1,1,5,0,5,21,7,0,0,-2,15,13,6,0,0,10,0,0,0
268,I713855e85703f718066fd48c9052a97787eb88e2,1545090948,0,0,1,3,1,19,1,0,0,0,15,15,13,0,2,10,0,0,0
269,I81efd77b615582c6681b8657ac749c8f271e3e4d,1545090972,0,0,1,2,0,8,0,0,0,0,10,8,4,0,0,5,0,0,0
270,I6fa57c60f476c133af338d3ff266b47783e6b1f4,1545090995,0,0,47,8,7,202,10,0,0,0,164,164,11,17,10,27,0,5,2
271,Idedd2157c9e3c9c4edbcca6022763c1abcc09bec,1545094264,0,0,2,0,1,6,1,0,0,0,3,2,3,1,1,0,0,0,0
272,I7fa2369dc34576290fd366159ae633118a8f7f80,1545111335,0,0,9,31,9,72,11,1,0,0,199,129,126,0,7,86,0,0,0
273,I8fc56bfd75fefcd559198f279de877c16c1b1e3d,1545119232,0,0,10,0,5,43,6,0,1,3,43,42,7,2,2,14,0,0,0
274,If420f961860e47635b716d046ecf1e3210b508b2,1545131030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,I7e107824254e9378ab9a25b8f0ce936493a8a0c2,1545131087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,I00370fa53bc98307c19042d58686ed133b977345,1545133094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,I986c1336557de826941cc26633e694acc83bae2e,1545136960,0,0,23,2,19,22,22,4,4,1,3,3,22,7,-1,24,5,0,0
278,Ia61c854c23ec6682e39d56efb808cbef5e60acdd,1545137838,0,0,9,-1,1,-22,1,0,0,0,-31,-31,-7,2,-4,-12,0,0,0
279,I340428ee4bacd2dce019d5616ef12339a0c85f0b,1545145829,0,0,-5,0,-5,-10,-5,-1,-3,0,-9,-10,1,-2,0,-3,0,0,0
280,Ieb662c1b7c006c52c6edddd7695e63fd91a20710,1545185772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,I6ce52f29865d85883d983f14e33543abcb388b90,1545185772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,I2ee82eb514862e8a75998c0fe12161f4f8f55c90,1545185772,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Ib244f705969259b8fc7ceb199c9ffe322c0190ed,1545185772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,I012ff5cee08ddcd80f3efe67b4b1e4e9f28e885f,1545186068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,I704b8f2bd983eeb5904b90c8567f91c33fc23460,1545186068,0,0,2,6,1,26,1,0,0,0,22,18,7,1,0,1,0,0,0
286,Ibb82a87804a9cabea3d68f4b9fe087425379f18a,1545186068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Id4f77486dd401ec9254b6db84f9f61db778a559c,1545186068,0,0,13,3,8,97,10,0,0,0,116,109,5,1,6,15,0,1,1
288,I0fee68737c9e66cedef81d0a182bcbbda60da696,1545215082,0,0,21,4,2,73,2,1,0,0,59,57,12,4,4,16,0,0,0
289,I9e46090033400102e5f6f8e072c6019689bfeaea,1545216789,0,0,-2,-2,0,-7,0,0,0,0,-2,-2,-2,-1,2,-2,0,0,0
290,I91b986e8f25c98f80693801be746f86ca06ef254,1545222121,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
291,I636d34a344b11a5c5180ec3a7f3355b6cb3da4be,1545230524,1,1,16,0,1,95,1,0,0,0,73,73,2,4,5,0,0,0,0
292,I172dc399a6962c1ae8e5550f03556cb2ebce14f4,1545239298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,I2968861416dff0c223867091761755886693b78e,1545271440,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Icd973a76fee9d1beeedcda988cf7a9c119f9a2b4,1545283276,0,0,1,1,0,5,0,0,0,0,4,3,2,0,0,-1,0,1,0
295,I2c1ec3922dc8bc43f2ef397c8523e2fc7f8f6054,1545283519,0,0,1,0,1,3,2,0,0,0,4,4,1,0,0,1,0,0,0
296,I2c56bc7a6fdefee33349a7b84c207d51ba78897d,1545285583,1,1,15,6,11,52,11,0,0,0,8,10,14,2,-1,1,0,0,0
297,Ie6da74993cf3a81f44b0d750730194286c88fe11,1545291010,0,0,20,15,7,133,7,0,0,0,95,92,27,7,4,14,0,0,0
298,Ia915c69d9c00a4aa896547fff752a477f3b60771,1545291043,0,0,48,0,7,156,7,0,0,0,130,130,22,8,-3,45,0,0,0
299,I0c841ff460a9f3381527fcf8b343acd8614e6568,1545292841,1,1,12,14,9,87,9,0,0,0,112,104,43,5,2,28,0,0,0
300,I47a52e5a5e444d1cfb65161479004fe8457f4afb,1545292868,1,1,194,12,59,726,63,1,1,0,396,391,65,29,2,113,0,0,0
301,I256108677f7962207a8eb3d3934979566423650e,1545303819,1,1,14,3,4,48,6,1,2,1,38,34,13,5,2,32,0,5,0
302,I43ebe6942a719e5fbd0f1bf858a10db3831b6512,1545310085,0,0,1,1,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0
303,I639135c1adac83f316da9145fdbc4e89df37ba80,1545310331,0,0,21,10,15,104,17,1,-11,0,47,47,20,4,4,25,0,-1,-2
304,I9991728350852f070288fe8056719ce700fa5a40,1545310331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,Ida482a45767e9c2f7a34302b53bd7d995c7812cb,1545310331,0,0,30,15,13,113,13,1,0,0,48,42,29,4,1,24,0,1,1
306,I5420edf49fc2b1aff6a4e07bf7ba22598fb96d7b,1545319264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,I2898eef32472216a5fb33f5a036588dd022445cb,1545329630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,I24a6c609abe8e24341d6e28683476d9cd1881d00,1545359204,1,1,42,4,5,133,5,0,0,0,184,158,15,5,8,15,0,3,3
309,Ie27beea1855f893056e15a8e16af645a28bb3982,1545360392,1,1,11,0,1,35,2,1,0,0,19,19,3,2,1,4,0,0,0
310,I4bc6b696e2d5aec45c00506ca54b611086900d00,1545368768,0,0,9,0,1,33,1,0,1,0,34,34,1,0,5,2,0,1,0
311,I8e34bd6a1cebe845f64ccf5dd02ef3c39634e81f,1545369440,0,0,23,0,1,77,0,0,0,0,114,98,4,3,9,10,0,1,1
312,I520ff1dc690c045c22cbfa473f22082a090cc096,1545375530,1,1,11,-1,0,28,0,0,0,-2,23,21,-1,5,3,8,0,1,0
313,I7519d5dfaa8610a47ace3b097cfb06d0c6d265b5,1545380579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,I0e237a70d93c024d2bfd8603f52b7ddca004f8e8,1545381359,0,0,0,0,2,3,2,0,0,0,3,3,0,0,0,-3,0,0,0
315,I125a9fd44899d3d287b9a2443b34b87007580246,1545385811,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,Iebc8f45dd396848297b95ea1a36bc98e95d73665,1545405817,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0
317,I44962fe84093456962d5981545e3f7851ecb6e43,1545409751,0,0,15,4,1,56,1,2,2,-11,20,20,4,2,-3,19,0,2,1
318,Id1da2861e2720c1b36fa1ec2695462cbc373953f,1545417440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,I4f602b035c23af628ea7f9a417abc03b3514ab9b,1545442023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,I509b0e17e9cf30984c57755587fd519862ec2f75,1545472608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,I6c257c7eefcc57622de3e603c16959f5702a2958,1545483680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,I5d232eb60ef05ec5337f586a6bd0ffbb13a69805,1545549173,1,1,85,8,21,299,30,2,3,4,150,130,21,17,20,44,0,0,0
323,Ic4ff2aacb137b6bef8e616624b3d9797381f07fe,1545562551,1,1,0,0,1,-7,1,0,0,0,-3,-4,1,0,-1,0,0,0,0
324,Ifc04a7118a8ca1e07c5af0f4d52ba67e72b245a4,1545699102,0,0,-2,0,0,-4,0,0,0,0,0,0,0,-1,0,0,0,0,0
325,Ic8aad09a60b228a80c52069b8069160227426c52,1545783594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Ib45011678c3d941f8ecc1a1e0fdf4c09cdc337e3,1545789038,0,0,5,0,1,5,1,1,0,0,2,2,6,0,0,2,0,0,0
327,I635f89d598df6a90a068220f0c1ba31bf603b45d,1545799835,0,0,-3,0,-2,-10,-2,0,0,0,-10,-10,0,-1,0,0,0,0,0
328,Ibd8f4a79bf758f0de889a357e01b53ab9d68c71b,1545812164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,I72d9e7dc5f9e475b01e8df94c031c989365411df,1545837170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,I64e0e7dadccdbe1b37a0cba1cb09f8e9fdf56f14,1545842526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,I99e7ce0bb58b20399d8d07fda6a54724f62e8534,1545881886,0,0,1,0,-1,4,-1,-1,0,0,0,0,-2,1,1,-2,0,0,0
332,I505afb234dd71c17cf28ab3fff0c7eca22a3e5b0,1545890978,0,0,9,14,2,69,1,0,0,0,26,20,8,2,3,7,0,0,0
333,Ie70be990da59d46cc0e4144e014303c54642b636,1545912144,0,0,-3,0,0,-12,0,0,0,0,-6,-6,-1,0,-1,0,0,0,-1
334,I5ca0c311eb61c5f8a5a5c3a8cf105f3ba3586b8a,1545913953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,I0606056c5f4c9dbebee9ebdd1462027c8a4f00ea,1545924349,0,0,3,1,1,11,1,0,0,0,13,10,1,0,1,1,0,0,0
336,I803128496ddff0ae842970c9e6b09bf00431a1c0,1545955371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,I6a3fd1f3239187869841dda2c686d323fd05e068,1545968586,1,1,10,4,6,58,7,0,0,0,23,25,1,4,1,5,0,1,1
338,Ia0c594d5d63e1b23e4a6ca8bd6bfbbdd6146dd4d,1545988498,1,1,-5,2,-22,25,-22,-10,-1,-4,-110,-85,6,-1,-1,-25,0,0,0
339,I50c5f76745b990aead63570bd983a940bdc39a8a,1545991470,0,0,46,3,17,144,20,1,10,4,57,56,15,10,1,30,0,0,0
340,Ibcc2aa14e8c3053683f410cbb7bca454db1097c6,1545991470,0,0,4,1,1,13,1,0,1,0,11,11,3,1,0,3,0,0,0
341,I48e425d68710da068ddaf4d65e094bb45d6a9e3d,1546001530,1,1,3,0,1,17,1,0,0,0,20,20,2,1,1,10,0,0,0
342,I826d275afc8a4005037379eb313c02555977da5b,1546005309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,I2316bb87ccd4bcc6cc53a9ea5872154e1503f6cf,1546006003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Id4a397e783d2bc191c7c5b2c1cd58f0880a0b0be,1546007984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Id5cd3aa371735fdeb5357c31347aabb9c77dc3ce,1546007984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,I9be225654fec285ddd1a4059fffac6058547b668,1546062414,0,0,0,0,0,0,0,0,0,0,-7,-7,1,0,0,1,0,0,0
347,Iaa8ed23ee34eb9109270699926cbc62bf089b34a,1546069551,0,0,8,0,6,22,6,0,0,0,20,19,9,1,0,13,0,0,0
348,I9ef030faa2cccddaff170d765d20ce4155c0d238,1546091677,0,0,1,0,0,2,0,0,0,0,5,5,1,1,0,2,0,0,0
349,Ibb1bd58f46d8722245dc878a99a9471a289308b1,1546093056,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
350,Ie337726c51414e4e024b3a67c41d9b2323c1e126,1546116802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Ief330c3e75a735853d0a5a265a9ff56fb5128b99,1546212694,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
352,I22a244114ef973b3801cf3b639ff782f21c02f98,1546273963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Ia3765a9b4c46dc9f6314aa36946f961ac0eb3835,1546278723,0,0,12,0,12,34,12,1,0,0,31,21,2,0,0,5,0,0,0
354,I9f343dbb371e124e8e1576dbe2f3693f3b2f1d71,1546339147,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
355,I14b16d33e493cc9d4a7fe833b1fd29a42f4822b5,1546340790,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0
356,I2bc6caec2f447df1b3274ceb75223f3ea4b14060,1546369142,0,0,1,0,1,13,1,0,0,0,22,22,0,0,1,4,0,0,0
357,Ia786713a069fb69fd24e520466e4021cc6ea0c20,1546391252,0,0,8,6,0,33,0,0,0,0,28,26,2,2,1,-1,0,0,0
358,Ifd90e92992e58e3aea1ea11d4802d40f725e2c62,1546408442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,I118a92c6adf371a8d656442163d87e6c44990921,1546411740,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,I34220f4959a0bddec1c88b9eccc4b55605adfa20,1546415937,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,I689d5909502670fcba009e483f61b1a4a5e9d307,1546427712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,I99b2315de86be74533aa5bcbccb84da07be7b8d3,1546431693,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,-1,0,0,0
363,I6a2952337727f99b06545cb71e8c858c3b4a3925,1546436557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,I340d257dbc1a2703a5b98f971891273bb3abd9c2,1546436572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,Ic6e8ac5b1982c731b0c45512bc4a7c892d736000,1546469368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,I058d013f61da8d7b771c499d8743aafb8faa5ea8,1546469833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,Id172ff28984342970b28696b15d66cae9d92449f,1546473495,0,0,10,7,2,63,2,-1,0,0,34,31,12,1,4,7,0,0,0
368,I607ac705e3157bdc78b9b9c8fc46a8add1f4bc2d,1546479770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,I1ef8571fd07f8a82bf68cc5302d4649581ef151b,1546481050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,I9e40546461579139f72ff51972443e98d4438ece,1546481055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,I508998164473c83c55a23dcc679c50650684250c,1546484028,1,1,3,2,3,9,3,0,0,0,6,6,0,0,0,3,0,0,0
372,I7c992d6f990baa60f8cdde029994ed4451b1675e,1546490639,0,0,5,0,0,15,0,0,0,0,14,13,4,1,1,11,0,1,2
